Index Name,Date,Open,High,Low,Close,open-close,low-high,is_quarter_end,SMA_10,SMA_50,target
NIFTY 50,2013-02-28,5834.35,5849.9,5671.9,5693.05,141.30000000000018,-178.0,0,5847.695,5952.249,1
NIFTY 50,2013-03-01,5702.45,5739.45,5679.9,5719.7,-17.25,-59.55000000000018,1,5830.925,5948.315,0
NIFTY 50,2013-03-04,5704.7,5712.0,5663.6,5698.5,6.199999999999818,-48.399999999999636,1,5810.955,5945.331000000001,1
NIFTY 50,2013-03-05,5722.45,5790.1,5722.4,5784.25,-61.80000000000018,-67.70000000000073,1,5795.410000000001,5943.901000000001,1
NIFTY 50,2013-03-06,5816.4,5828.7,5795.05,5818.6,-2.2000000000007276,-33.649999999999636,1,5782.965,5942.161,1
NIFTY 50,2013-03-07,5801.3,5878.0,5801.3,5863.3,-62.0,-76.69999999999982,1,5784.07,5942.025,1
NIFTY 50,2013-03-08,5883.65,5952.85,5883.0,5945.7,-62.05000000000018,-69.85000000000036,1,5793.61,5942.772,0
NIFTY 50,2013-03-11,5946.1,5971.2,5930.35,5942.35,3.75,-40.849999999999454,1,5802.37,5943.517,0
NIFTY 50,2013-03-12,5944.6,5952.0,5893.65,5914.1,30.5,-58.350000000000364,1,5817.6449999999995,5942.782000000001,0
NIFTY 50,2013-03-13,5884.8,5893.85,5842.25,5851.2,33.600000000000364,-51.600000000000364,1,5823.075,5939.941000000001,1
NIFTY 50,2013-03-14,5845.95,5920.15,5791.75,5908.95,-63.0,-128.39999999999964,1,5844.665,5937.93,0
NIFTY 50,2013-03-15,5914.9,5945.65,5861.0,5872.6,42.29999999999927,-84.64999999999964,1,5859.955,5935.059,0
NIFTY 50,2013-03-18,5816.75,5850.2,5814.35,5835.25,-18.5,-35.849999999999454,1,5873.629999999999,5931.996,0
NIFTY 50,2013-03-19,5859.5,5863.6,5724.3,5745.95,113.55000000000018,-139.30000000000018,1,5869.8,5926.881000000001,0
NIFTY 50,2013-03-20,5740.55,5745.3,5682.3,5694.4,46.150000000000546,-63.0,1,5857.38,5921.339,0
NIFTY 50,2013-03-21,5705.9,5757.75,5647.95,5658.75,47.149999999999636,-109.80000000000018,1,5836.925,5915.141,0
NIFTY 50,2013-03-22,5659.8,5691.45,5631.8,5651.35,8.449999999999818,-59.649999999999636,1,5807.49,5909.142000000001,0
NIFTY 50,2013-03-25,5707.3,5718.4,5624.4,5633.85,73.44999999999982,-94.0,1,5776.64,5901.338000000001,1
NIFTY 50,2013-03-26,5613.75,5655.3,5612.05,5641.6,-27.850000000000364,-43.25,1,5749.39,5893.038,1
NIFTY 50,2013-03-28,5647.75,5692.95,5604.85,5682.55,-34.80000000000018,-88.09999999999945,1,5732.525,5886.652000000001,1
NIFTY 50,2013-04-01,5697.35,5720.95,5675.9,5704.4,-7.049999999999272,-45.05000000000018,0,5712.070000000001,5879.956,1
NIFTY 50,2013-04-02,5701.7,5754.6,5687.15,5748.1,-46.400000000000546,-67.45000000000073,0,5699.620000000001,5873.63,0
NIFTY 50,2013-04-03,5740.2,5744.95,5650.1,5672.9,67.30000000000018,-94.84999999999945,0,5683.385,5865.441999999999,0
NIFTY 50,2013-04-04,5640.65,5644.45,5565.65,5574.75,65.89999999999964,-78.80000000000018,0,5666.265,5855.967,0
NIFTY 50,2013-04-05,5568.1,5577.3,5534.7,5553.25,14.850000000000364,-42.600000000000364,0,5652.15,5845.946,0
NIFTY 50,2013-04-08,5550.5,5569.2,5537.05,5542.95,7.550000000000182,-32.149999999999636,0,5640.57,5836.418000000001,0
NIFTY 50,2013-04-09,5568.75,5603.05,5487.0,5495.1,73.64999999999964,-116.05000000000018,0,5624.945,5824.826999999999,1
NIFTY 50,2013-04-10,5536.25,5569.25,5477.2,5558.7,-22.449999999999818,-92.05000000000018,0,5617.43,5814.505,1
NIFTY 50,2013-04-11,5601.65,5610.65,5542.85,5594.0,7.649999999999636,-67.79999999999927,0,5612.67,5805.387,0
NIFTY 50,2013-04-12,5520.7,5544.5,5494.9,5528.55,-7.850000000000364,-49.600000000000364,0,5597.2699999999995,5794.842999999999,1
NIFTY 50,2013-04-15,5508.5,5592.85,5500.3,5568.4,-59.899999999999636,-92.55000000000018,0,5583.67,5785.516,1
NIFTY 50,2013-04-16,5562.45,5699.25,5555.85,5688.95,-126.5,-143.39999999999964,0,5577.754999999999,5779.317000000001,0
NIFTY 50,2013-04-17,5708.65,5732.15,5669.0,5688.7,19.949999999999818,-63.149999999999636,0,5579.335,5773.346000000001,1
NIFTY 50,2013-04-18,5682.7,5794.35,5681.85,5783.1,-100.40000000000055,-112.5,0,5600.17,5769.87,1
NIFTY 50,2013-04-22,5789.85,5844.85,5789.8,5834.4,-44.54999999999927,-55.05000000000018,0,5628.285,5767.374,1
NIFTY 50,2013-04-23,5843.1,5844.3,5791.55,5836.9,6.200000000000728,-52.75,0,5657.68,5765.335999999999,1
NIFTY 50,2013-04-25,5856.1,5924.6,5853.3,5916.3,-60.19999999999982,-71.30000000000018,0,5699.8,5765.592,0
NIFTY 50,2013-04-26,5899.75,5907.05,5860.5,5871.45,28.300000000000182,-46.55000000000018,0,5731.075,5765.064,1
NIFTY 50,2013-04-29,5877.6,5918.65,5868.8,5904.1,-26.5,-49.849999999999454,0,5762.085,5764.696000000001,1
NIFTY 50,2013-04-30,5932.6,5962.3,5867.8,5930.2,2.4000000000005457,-94.5,0,5802.25,5764.641,1
NIFTY 50,2013-05-02,5911.4,6019.45,5910.95,5999.35,-87.95000000000073,-108.5,0,5845.344999999999,5766.689,0
NIFTY 50,2013-05-03,5993.5,6000.3,5930.15,5944.0,49.5,-70.15000000000055,0,5870.85,5767.821,1
NIFTY 50,2013-05-06,5944.9,5976.5,5928.45,5971.05,-26.150000000000546,-48.05000000000018,0,5899.085,5769.278,1
NIFTY 50,2013-05-07,5983.45,6050.5,5982.95,6043.55,-60.100000000000364,-67.55000000000018,0,5925.13,5771.355,1
NIFTY 50,2013-05-08,6064.15,6083.55,6024.95,6069.3,-5.150000000000546,-58.600000000000364,0,5948.62,5773.88,0
NIFTY 50,2013-05-09,6078.35,6084.7,6040.45,6050.15,28.200000000000728,-44.25,0,5969.945000000001,5777.838000000001,1
NIFTY 50,2013-05-10,6046.25,6105.3,6045.6,6094.75,-48.5,-59.69999999999982,0,5987.79,5782.727,1
NIFTY 50,2013-05-11,6088.2,6114.55,6084.15,6107.25,-19.050000000000182,-30.400000000000546,0,6011.37,5787.776999999999,0
NIFTY 50,2013-05-13,6098.2,6104.95,5972.9,5980.45,117.75,-132.05000000000018,0,6019.004999999999,5792.159000000001,1
NIFTY 50,2013-05-14,5989.7,6026.2,5970.05,5995.4,-5.699999999999818,-56.149999999999636,0,6025.525,5796.128999999999,1
NIFTY 50,2013-05-15,6018.85,6157.1,6018.85,6146.75,-127.89999999999964,-138.25,0,6040.265,5805.2029999999995,1
NIFTY 50,2013-05-16,6128.25,6187.3,6128.25,6169.9,-41.649999999999636,-59.05000000000018,0,6062.8550000000005,5814.206999999999,1
NIFTY 50,2013-05-17,6172.95,6199.95,6146.15,6187.3,-14.350000000000364,-53.80000000000018,0,6084.4800000000005,5823.982999999999,0
NIFTY 50,2013-05-20,6198.0,6229.45,6146.05,6156.9,41.100000000000364,-83.39999999999964,0,6095.815,5831.436,0
NIFTY 50,2013-05-21,6152.35,6180.25,6102.35,6114.1,38.25,-77.89999999999964,0,6100.295,5837.346,0
NIFTY 50,2013-05-22,6127.05,6147.6,6074.45,6094.5,32.55000000000018,-73.15000000000055,0,6104.7300000000005,5841.97,0
NIFTY 50,2013-05-23,6050.4,6081.45,5955.7,5967.05,83.34999999999945,-125.75,0,6091.96,5842.397,1
NIFTY 50,2013-05-24,6010.7,6015.3,5936.8,5983.55,27.149999999999636,-78.5,0,6079.59,5843.221000000001,1
NIFTY 50,2013-05-27,5989.4,6099.9,5975.55,6083.15,-93.75,-124.34999999999945,0,6089.860000000001,5846.602,1
NIFTY 50,2013-05-28,6086.35,6127.65,6055.4,6111.25,-24.899999999999636,-72.25,0,6101.445,5851.802999999999,0
NIFTY 50,2013-05-29,6120.45,6125.05,6069.8,6104.3,16.149999999999636,-55.25,0,6097.2,5855.71,1
NIFTY 50,2013-05-30,6072.15,6133.75,6072.15,6124.05,-51.900000000000546,-61.600000000000364,0,6092.615,5860.7390000000005,0
NIFTY 50,2013-05-31,6098.7,6106.25,5975.55,5985.95,112.75,-130.69999999999982,0,6072.4800000000005,5863.753,0
NIFTY 50,2013-06-03,5997.35,6011.0,5916.35,5939.3,58.05000000000018,-94.64999999999964,1,6050.72,5867.62,0
NIFTY 50,2013-06-04,5941.1,5981.6,5910.25,5919.45,21.650000000000546,-71.35000000000036,1,6031.255,5872.121,1
NIFTY 50,2013-06-05,5908.3,5935.2,5883.7,5923.85,-15.550000000000182,-51.5,1,6014.1900000000005,5877.423000000001,0
NIFTY 50,2013-06-06,5895.0,5956.55,5869.5,5921.4,-26.399999999999636,-87.05000000000018,1,6009.625,5882.823999999999,0
NIFTY 50,2013-06-07,5900.05,5972.7,5871.3,5881.0,19.050000000000182,-101.39999999999964,1,5999.37,5887.767,0
NIFTY 50,2013-06-10,5907.9,5931.65,5857.4,5878.0,29.899999999999636,-74.25,1,5978.8550000000005,5892.495,0
NIFTY 50,2013-06-11,5848.75,5868.05,5780.35,5788.8,59.94999999999982,-87.69999999999982,1,5946.610000000001,5894.62,0
NIFTY 50,2013-06-12,5771.75,5792.9,5738.6,5760.2,11.550000000000182,-54.29999999999927,1,5912.2,5895.736,0
NIFTY 50,2013-06-13,5709.35,5729.85,5683.1,5699.1,10.25,-46.75,1,5869.705,5894.755999999999,1
NIFTY 50,2013-06-14,5748.95,5819.4,5739.4,5808.4,-59.44999999999982,-80.0,1,5851.95,5897.465999999999,1
NIFTY 50,2013-06-17,5820.4,5854.9,5770.25,5850.05,-29.650000000000546,-84.64999999999964,1,5843.025,5902.972000000001,0
NIFTY 50,2013-06-18,5841.9,5863.4,5804.3,5813.6,28.299999999999272,-59.099999999999454,1,5832.4400000000005,5908.179,1
NIFTY 50,2013-06-19,5805.75,5828.4,5777.9,5822.25,-16.5,-50.5,1,5822.280000000001,5913.765,0
NIFTY 50,2013-06-20,5754.15,5755.0,5645.65,5655.9,98.25,-109.35000000000036,1,5795.7300000000005,5916.981000000001,1
NIFTY 50,2013-06-21,5639.9,5686.15,5616.85,5667.65,-27.75,-69.29999999999927,1,5774.3949999999995,5919.16,0
NIFTY 50,2013-06-24,5638.05,5640.0,5566.25,5590.25,47.80000000000018,-73.75,1,5745.62,5919.085,1
NIFTY 50,2013-06-25,5606.95,5666.25,5570.25,5609.1,-2.1500000000005457,-96.0,1,5727.65,5920.696000000001,0
NIFTY 50,2013-06-26,5627.95,5635.25,5579.35,5588.7,39.25,-55.899999999999636,1,5710.5,5921.102,1
NIFTY 50,2013-06-27,5647.95,5699.35,5630.95,5682.35,-34.400000000000546,-68.40000000000055,1,5708.825,5920.97,1
NIFTY 50,2013-06-28,5749.5,5852.95,5749.5,5842.2,-92.69999999999982,-103.44999999999982,1,5712.205,5924.04,1
NIFTY 50,2013-07-01,5834.1,5904.35,5822.2,5898.85,-64.75,-82.15000000000055,0,5717.085,5926.355,0
NIFTY 50,2013-07-02,5885.5,5898.8,5852.3,5857.55,27.949999999999818,-46.5,0,5721.4800000000005,5926.817999999999,0
NIFTY 50,2013-07-03,5811.95,5815.0,5760.4,5770.9,41.05000000000018,-54.600000000000364,0,5716.344999999999,5925.4980000000005,1
NIFTY 50,2013-07-04,5794.75,5848.2,5786.05,5836.95,-42.19999999999982,-62.149999999999636,0,5734.45,5923.911000000001,1
NIFTY 50,2013-07-05,5889.95,5900.45,5858.45,5867.9,22.050000000000182,-42.0,0,5754.475,5923.84,0
NIFTY 50,2013-07-08,5833.15,5833.85,5775.55,5811.55,21.599999999999454,-58.30000000000018,0,5776.6050000000005,5921.988999999999,1
NIFTY 50,2013-07-09,5834.6,5864.95,5834.6,5859.0,-24.399999999999636,-30.349999999999454,0,5801.594999999999,5920.565,0
NIFTY 50,2013-07-10,5869.9,5879.35,5802.85,5816.7,53.19999999999982,-76.5,0,5824.3949999999995,5916.911999999999,1
NIFTY 50,2013-07-11,5894.5,5948.85,5887.95,5935.1,-40.600000000000364,-60.900000000000546,0,5849.67,5916.734,1
NIFTY 50,2013-07-12,6000.5,6019.0,5951.15,6009.0,-8.5,-67.85000000000036,0,5866.35,5917.493,1
NIFTY 50,2013-07-15,5991.2,6038.2,5980.95,6030.8,-39.600000000000364,-57.25,0,5879.545,5917.238,0
NIFTY 50,2013-07-16,5930.8,5966.05,5910.95,5955.25,-24.449999999999818,-55.100000000000364,0,5889.315,5914.957,1
NIFTY 50,2013-07-17,5972.25,5989.8,5926.75,5973.3,-1.050000000000182,-63.05000000000018,0,5909.555,5913.42,1
NIFTY 50,2013-07-18,5984.7,6051.1,5974.55,6038.05,-53.350000000000364,-76.55000000000018,0,5929.665,5912.286,0
NIFTY 50,2013-07-19,6057.2,6066.85,6020.25,6029.2,28.0,-46.600000000000364,0,5945.795,5910.725,1
NIFTY 50,2013-07-22,6009.75,6064.15,6004.25,6031.8,-22.050000000000182,-59.899999999999636,0,5967.820000000001,5911.7519999999995,1
NIFTY 50,2013-07-23,6064.3,6093.35,6061.3,6077.8,-13.5,-32.05000000000018,0,5989.7,5913.4,0
NIFTY 50,2013-07-24,6032.2,6047.25,5962.6,5990.5,41.69999999999982,-84.64999999999964,0,6007.08,5910.275,0
NIFTY 50,2013-07-25,5970.4,5990.65,5896.4,5907.5,62.899999999999636,-94.25,0,6004.32,5905.026999999999,0
NIFTY 50,2013-07-26,5937.95,5944.5,5869.5,5886.2,51.75,-75.0,0,5992.04,5899.005,0
NIFTY 50,2013-07-29,5869.95,5886.0,5825.8,5831.65,38.30000000000018,-60.19999999999982,0,5972.125,5892.5,0
NIFTY 50,2013-07-30,5836.05,5861.3,5747.6,5755.05,81.0,-113.69999999999982,0,5952.1050000000005,5885.319,0
NIFTY 50,2013-07-31,5738.35,5752.1,5675.75,5742.0,-3.649999999999636,-76.35000000000036,0,5928.975,5878.269,0
NIFTY 50,2013-08-01,5776.9,5808.5,5676.85,5727.85,49.04999999999927,-131.64999999999964,0,5897.955,5873.485,0
NIFTY 50,2013-08-02,5750.05,5761.85,5649.0,5677.9,72.15000000000055,-112.85000000000036,0,5862.825,5867.371999999999,1
NIFTY 50,2013-08-05,5682.4,5721.0,5661.5,5685.4,-3.0,-59.5,0,5828.1849999999995,5859.417,0
NIFTY 50,2013-08-06,5664.9,5664.9,5521.8,5542.25,122.64999999999964,-143.09999999999945,0,5774.63,5848.037,0
NIFTY 50,2013-08-07,5549.3,5561.45,5486.85,5519.1,30.199999999999818,-74.59999999999945,0,5727.49,5836.3330000000005,1
NIFTY 50,2013-08-08,5510.05,5577.6,5510.05,5565.65,-55.599999999999454,-67.55000000000018,0,5693.305,5825.165,1
NIFTY 50,2013-08-12,5606.7,5644.1,5557.1,5612.4,-5.699999999999818,-87.0,0,5665.925,5817.694,1
NIFTY 50,2013-08-13,5600.25,5704.75,5578.9,5699.3,-99.05000000000018,-125.85000000000036,0,5652.6900000000005,5812.893999999999,1
NIFTY 50,2013-08-14,5715.4,5754.55,5690.2,5742.3,-26.900000000000546,-64.35000000000036,0,5651.415,5809.351000000001,0
NIFTY 50,2013-08-16,5705.45,5716.6,5496.05,5507.85,197.59999999999945,-220.55000000000018,0,5628.0,5801.031,0
NIFTY 50,2013-08-19,5497.55,5499.65,5360.65,5414.75,82.80000000000018,-139.0,0,5596.6900000000005,5790.898,0
NIFTY 50,2013-08-20,5353.45,5417.8,5306.35,5401.45,-48.0,-111.44999999999982,0,5569.045,5781.307000000001,0
NIFTY 50,2013-08-21,5494.45,5504.1,5268.45,5302.55,191.89999999999964,-235.65000000000055,0,5530.76,5769.798000000001,1
NIFTY 50,2013-08-22,5282.8,5418.95,5254.05,5408.45,-125.64999999999964,-164.89999999999964,0,5517.379999999999,5762.191,1
NIFTY 50,2013-08-23,5428.75,5478.8,5377.8,5471.75,-43.0,-101.0,0,5512.6449999999995,5756.4220000000005,1
NIFTY 50,2013-08-26,5499.4,5528.7,5454.45,5476.5,22.899999999999636,-74.25,0,5503.73,5751.97,0
NIFTY 50,2013-08-27,5426.5,5427.4,5274.25,5287.45,139.05000000000018,-153.14999999999964,0,5471.235,5741.551000000001,0
NIFTY 50,2013-08-28,5233.45,5317.7,5118.85,5285.0,-51.55000000000018,-198.84999999999945,0,5429.805,5730.25,1
NIFTY 50,2013-08-29,5316.5,5428.9,5303.0,5409.05,-92.55000000000018,-125.89999999999964,0,5396.48,5722.159000000001,1
NIFTY 50,2013-08-30,5407.45,5493.3,5360.2,5471.8,-64.35000000000036,-133.10000000000036,0,5392.875,5715.15,1
NIFTY 50,2013-09-02,5480.25,5564.9,5478.85,5550.75,-70.5,-86.04999999999927,1,5406.475,5713.047,0
NIFTY 50,2013-09-03,5574.7,5580.95,5323.75,5341.45,233.25,-257.1999999999998,1,5400.475,5706.523,1
NIFTY 50,2013-09-04,5358.65,5460.25,5318.9,5448.1,-89.45000000000073,-141.35000000000036,1,5415.030000000001,5703.68,1
NIFTY 50,2013-09-05,5553.75,5625.75,5552.7,5592.95,-39.19999999999982,-73.05000000000018,1,5433.4800000000005,5703.357,1
NIFTY 50,2013-09-06,5617.45,5688.6,5566.15,5680.4,-62.94999999999982,-122.45000000000073,1,5454.345,5705.191000000001,1
NIFTY 50,2013-09-10,5738.5,5904.85,5738.2,5896.75,-158.25,-166.65000000000055,1,5496.370000000001,5709.479,1
NIFTY 50,2013-09-11,5887.25,5924.35,5832.7,5913.15,-25.899999999999636,-91.65000000000055,1,5558.94,5710.897999999999,0
NIFTY 50,2013-09-12,5931.15,5932.0,5815.8,5850.7,80.44999999999982,-116.19999999999982,1,5615.51,5709.935,0
NIFTY 50,2013-09-13,5828.0,5884.3,5822.9,5850.6,-22.600000000000364,-61.400000000000546,1,5659.665,5709.795999999999,0
NIFTY 50,2013-09-16,5930.3,5957.25,5798.15,5840.55,89.75,-159.10000000000036,1,5696.54,5711.189,1
NIFTY 50,2013-09-17,5824.2,5857.8,5804.9,5850.2,-26.0,-52.900000000000546,1,5726.485,5711.453999999999,1
NIFTY 50,2013-09-18,5872.75,5916.9,5840.2,5899.45,-26.699999999999818,-76.69999999999982,1,5782.285000000001,5712.085,1
NIFTY 50,2013-09-19,6044.15,6142.5,6040.15,6115.55,-71.40000000000055,-102.35000000000036,1,5849.03,5718.165,0
NIFTY 50,2013-09-20,6104.55,6130.95,5932.85,6012.1,92.44999999999982,-198.09999999999945,1,5890.945,5721.227000000001,0
NIFTY 50,2013-09-23,5945.8,5989.4,5871.4,5889.75,56.05000000000018,-118.0,1,5911.879999999999,5722.688,1
NIFTY 50,2013-09-24,5855.0,5938.4,5854.55,5892.45,-37.44999999999982,-83.84999999999945,1,5911.45,5721.835,0
NIFTY 50,2013-09-25,5901.55,5910.55,5811.1,5873.85,27.699999999999818,-99.44999999999982,1,5907.52,5719.132,1
NIFTY 50,2013-09-26,5872.8,5917.65,5864.1,5882.25,-9.449999999999818,-53.54999999999927,1,5910.675,5716.161,0
NIFTY 50,2013-09-27,5905.55,5909.2,5819.3,5833.2,72.35000000000036,-89.89999999999964,1,5908.9349999999995,5713.72,0
NIFTY 50,2013-09-30,5801.05,5810.2,5718.5,5735.3,65.75,-91.69999999999982,1,5898.41,5708.96,1
NIFTY 50,2013-10-01,5756.1,5786.45,5700.95,5780.05,-23.949999999999818,-85.5,0,5891.395,5703.8,1
NIFTY 50,2013-10-03,5819.1,5917.6,5802.7,5909.7,-90.59999999999945,-114.90000000000055,0,5892.42,5701.41,0
NIFTY 50,2013-10-04,5891.3,5950.45,5885.0,5907.3,-16.0,-65.44999999999982,0,5871.595,5698.92,0
NIFTY 50,2013-10-07,5889.05,5912.0,5825.85,5906.15,-17.099999999999454,-86.14999999999964,0,5861.0,5695.487000000001,1
NIFTY 50,2013-10-08,5975.0,5981.7,5913.0,5928.4,46.600000000000364,-68.69999999999982,0,5864.865,5694.245,1
NIFTY 50,2013-10-09,5893.25,6015.5,5877.1,6007.45,-114.19999999999982,-138.39999999999964,0,5876.365,5696.244000000001,1
NIFTY 50,2013-10-10,6001.05,6033.95,5979.8,6020.95,-19.899999999999636,-54.149999999999636,0,5891.075,5698.939,1
NIFTY 50,2013-10-11,6104.85,6107.6,6046.4,6096.2,8.650000000000546,-61.20000000000073,0,5912.469999999999,5704.23,1
NIFTY 50,2013-10-14,6093.0,6124.1,6082.9,6112.7,-19.699999999999818,-41.20000000000073,0,5940.42,5711.383000000001,0
NIFTY 50,2013-10-15,6147.55,6156.3,6056.55,6089.05,58.5,-99.75,0,5975.795,5718.3240000000005,0
NIFTY 50,2013-10-17,6098.5,6110.75,6032.55,6045.85,52.649999999999636,-78.19999999999982,0,6002.375,5724.684,1
NIFTY 50,2013-10-18,6070.9,6201.45,6070.9,6189.35,-118.45000000000073,-130.55000000000018,0,6030.34,5734.9130000000005,1
NIFTY 50,2013-10-21,6202.0,6218.95,6163.3,6204.95,-2.949999999999818,-55.649999999999636,0,6060.105,5745.303999999999,0
NIFTY 50,2013-10-22,6192.3,6220.1,6181.8,6202.8,-10.5,-38.30000000000018,0,6089.77,5758.515,0
NIFTY 50,2013-10-23,6209.55,6217.95,6116.6,6178.35,31.199999999999818,-101.34999999999945,0,6114.765,5771.7,0
NIFTY 50,2013-10-24,6162.8,6252.45,6142.95,6164.35,-1.550000000000182,-109.5,0,6130.455,5783.673999999999,0
NIFTY 50,2013-10-25,6154.0,6174.75,6125.95,6144.9,9.100000000000364,-48.80000000000018,0,6142.85,5794.3240000000005,0
NIFTY 50,2013-10-28,6155.1,6168.75,6094.1,6101.1,54.0,-74.64999999999964,0,6143.34,5802.36,1
NIFTY 50,2013-10-29,6107.55,6228.05,6079.2,6220.9,-113.34999999999945,-148.85000000000036,0,6154.16,5811.932,1
NIFTY 50,2013-10-30,6230.8,6269.2,6222.6,6251.7,-20.899999999999636,-46.599999999999454,0,6170.425,5826.809,1
NIFTY 50,2013-10-31,6237.15,6309.05,6235.9,6299.15,-62.0,-73.15000000000055,0,6195.754999999999,5844.496999999999,1
NIFTY 50,2013-11-01,6289.75,6332.6,6286.95,6307.2,-17.449999999999818,-45.650000000000546,0,6207.539999999999,5862.611999999999,1
NIFTY 50,2013-11-03,6332.05,6342.95,6311.15,6317.35,14.699999999999818,-31.800000000000182,0,6218.780000000001,5882.908,0
NIFTY 50,2013-11-05,6282.15,6304.75,6244.3,6253.15,29.0,-60.44999999999982,0,6223.815,5899.802,0
NIFTY 50,2013-11-06,6260.55,6269.7,6208.7,6215.15,45.400000000000546,-61.0,0,6227.495,5914.67,0
NIFTY 50,2013-11-07,6228.9,6288.95,6180.8,6187.25,41.649999999999636,-108.14999999999964,0,6229.785,5928.885,0
NIFTY 50,2013-11-08,6170.15,6185.15,6120.95,6140.75,29.399999999999636,-64.19999999999982,0,6229.37,5945.951,0
NIFTY 50,2013-11-11,6110.4,6141.65,6067.75,6078.8,31.599999999999454,-73.89999999999964,0,6227.14,5961.826999999999,0
NIFTY 50,2013-11-12,6087.25,6108.7,6011.75,6018.05,69.19999999999982,-96.94999999999982,0,6206.8550000000005,5974.007,0
NIFTY 50,2013-11-13,5998.85,6042.25,5972.45,5989.6,9.25,-69.80000000000018,0,6180.645,5984.363,1
NIFTY 50,2013-11-14,6037.0,6101.65,6036.65,6056.15,-19.149999999999636,-65.0,0,6156.344999999999,5994.471,1
NIFTY 50,2013-11-18,6111.05,6196.8,6110.4,6189.0,-77.94999999999982,-86.40000000000055,0,6144.525,6011.422,1
NIFTY 50,2013-11-19,6197.25,6212.4,6180.2,6203.35,-6.100000000000364,-32.19999999999982,0,6133.125,6026.527000000001,0
NIFTY 50,2013-11-20,6186.85,6204.35,6106.95,6122.9,63.95000000000073,-97.40000000000055,0,6120.1,6037.126,0
NIFTY 50,2013-11-21,6096.5,6097.35,5985.4,5999.05,97.44999999999982,-111.95000000000073,0,6098.49,6043.498999999999,0
NIFTY 50,2013-11-22,6027.35,6049.6,5972.8,5995.45,31.900000000000546,-76.80000000000018,0,6079.31,6045.472999999999,1
NIFTY 50,2013-11-25,6035.95,6123.5,6035.95,6115.35,-79.40000000000055,-87.55000000000018,0,6076.77,6049.517000000001,0
NIFTY 50,2013-11-26,6099.25,6112.7,6047.75,6059.1,40.149999999999636,-64.94999999999982,0,6074.8,6053.685,0
NIFTY 50,2013-11-27,6062.7,6074.0,6030.3,6057.1,5.599999999999454,-43.69999999999982,0,6078.705,6057.815,1
NIFTY 50,2013-11-28,6092.0,6112.95,6068.3,6091.85,0.1499999999996362,-44.649999999999636,0,6088.93,6062.840999999999,1
NIFTY 50,2013-11-29,6103.9,6182.5,6103.8,6176.1,-72.20000000000073,-78.69999999999982,0,6100.925000000001,6069.359,1
NIFTY 50,2013-12-02,6171.15,6228.7,6171.15,6217.85,-46.70000000000073,-57.55000000000018,1,6103.8099999999995,6075.727000000001,0
NIFTY 50,2013-12-03,6204.25,6225.4,6191.4,6201.85,2.399999999999636,-34.0,1,6103.66,6077.453,0
NIFTY 50,2013-12-04,6187.95,6209.15,6149.9,6160.95,27.0,-59.25,1,6107.465,6080.43,1
NIFTY 50,2013-12-05,6262.45,6300.55,6232.0,6241.1,21.349999999999454,-68.55000000000018,1,6131.67,6087.456999999999,1
NIFTY 50,2013-12-06,6234.4,6275.35,6230.75,6259.9,-25.5,-44.600000000000364,1,6158.115,6094.806,1
NIFTY 50,2013-12-09,6415.0,6415.25,6345.0,6363.9,51.100000000000364,-70.25,1,6182.969999999999,6104.607,0
NIFTY 50,2013-12-10,6354.7,6362.25,6307.55,6332.85,21.849999999999454,-54.69999999999982,1,6210.345,6113.619000000001,0
NIFTY 50,2013-12-11,6307.2,6326.6,6280.25,6307.9,-0.6999999999998181,-46.350000000000364,1,6235.425,6123.112999999999,0
NIFTY 50,2013-12-12,6276.75,6286.85,6230.55,6237.05,39.69999999999982,-56.30000000000018,1,6249.945,6133.148,0
NIFTY 50,2013-12-13,6201.3,6208.6,6161.4,6168.4,32.900000000000546,-47.20000000000073,1,6249.175,6140.915,0
NIFTY 50,2013-12-16,6168.35,6183.25,6146.05,6154.7,13.650000000000546,-37.19999999999982,1,6242.86,6145.815,0
NIFTY 50,2013-12-17,6178.2,6190.55,6133.0,6139.05,39.149999999999636,-57.55000000000018,1,6236.58,6150.45,1
NIFTY 50,2013-12-18,6129.95,6236.0,6129.95,6217.15,-87.19999999999982,-106.05000000000018,1,6242.2,6156.67,0
NIFTY 50,2013-12-19,6253.9,6263.75,6150.7,6166.65,87.25,-113.05000000000018,1,6234.754999999999,6161.435,1
NIFTY 50,2013-12-20,6179.95,6284.5,6170.35,6274.25,-94.30000000000018,-114.14999999999964,1,6236.19,6166.771,1
NIFTY 50,2013-12-23,6267.2,6317.5,6266.95,6284.5,-17.300000000000182,-50.55000000000018,1,6228.25,6172.0419999999995,0
NIFTY 50,2013-12-24,6296.45,6301.5,6262.0,6268.4,28.050000000000182,-39.5,1,6221.804999999999,6175.486,1
NIFTY 50,2013-12-26,6270.1,6302.75,6259.45,6278.9,-8.799999999999272,-43.30000000000018,1,6218.905000000001,6178.81,1
NIFTY 50,2013-12-27,6292.8,6324.9,6289.4,6313.8,-21.0,-35.5,1,6226.58,6183.305,0
NIFTY 50,2013-12-30,6336.4,6344.05,6273.15,6291.1,45.29999999999927,-70.90000000000055,1,6238.85,6188.21,1
NIFTY 50,2013-12-31,6307.35,6317.3,6287.3,6304.0,3.350000000000364,-30.0,1,6253.780000000001,6190.503,0
